property_type,district,area_text,bedrooms,bathrooms,price_text,posted_at,price
nha_pho,Quận Hà Đông,40 m2,4,4,10 tỷ 900 triệu,05/11/2025,10900000000.0
nha_pho,Quận Hà Đông,49 m2,4,2,10 tỷ 500 triệu,05/11/2025,10500000000.0
nha_pho,Quận Hà Đông,42 m2,6,4,14 tỷ 100 triệu,05/11/2025,14100000000.0
nha_pho,Quận Hà Đông,50 m2,8,5,14 tỷ 600 triệu,05/11/2025,14600000000.0
nha_pho,Quận Hà Đông,53 m2,4,3,11 tỷ 200 triệu,05/11/2025,11200000000.0
nha_pho,Quận Hà Đông,51 m2,3,3,11 tỷ,05/11/2025,11000000000.0
nha_pho,Quận Hà Đông,62 m2,2,2,13 tỷ,05/11/2025,13000000000.0
dat,Quận Hà Đông,69 m2,0,0,14 tỷ 200 triệu,05/11/2025,14200000000.0
nha_pho,Quận Hà Đông,50 m2,4,2,10 tỷ 100 triệu,05/11/2025,10100000000.0
nha_pho,Quận Hà Đông,65 m2,3,2,13 tỷ 600 triệu,05/11/2025,13600000000.0
nha_pho,Quận Hà Đông,64 m2,6,2,13 tỷ 300 triệu,05/11/2025,13300000000.0
nha_pho,Quận Hà Đông,83 m2,4,2,15 tỷ,05/11/2025,15000000000.0
nha_mat_pho,Quận Hà Đông,30 m2,3,5,11 tỷ 500 triệu,05/11/2025,11500000000.0
nha_pho,Quận Hà Đông,83 m2,9,9,15 tỷ,05/11/2025,15000000000.0
dat,Quận Hà Đông,79 m2,0,0,10 tỷ 200 triệu,05/11/2025,10200000000.0
nha_pho,Quận Hà Đông,71 m2,9,8,12 tỷ 800 triệu,05/11/2025,12800000000.0
nha_pho,Quận Hà Đông,60 m2,3,2,11 tỷ 340 triệu,05/11/2025,11340000000.0
nha_pho,Quận Hà Đông,79 m2,3,1,10 tỷ 200 triệu,05/11/2025,10200000000.0
nha_pho,Quận Hà Đông,58 m2,6,2,14 tỷ 500 triệu,05/11/2025,14500000000.0
nha_pho,Quận Hà Đông,61 m2,3,3,13 tỷ 400 triệu,05/11/2025,13400000000.0
nha_pho,Quận Hà Đông,68 m2,2,2,12 tỷ 200 triệu,05/11/2025,12200000000.0
nha_pho,Quận Hà Đông,40 m2,6,4,11 tỷ 900 triệu,05/11/2025,11900000000.0
nha_pho,Quận Hà Đông,81 m2,3,2,11 tỷ 800 triệu,05/11/2025,11800000000.0
nha_pho,Quận Hà Đông,56 m2,4,4,13 tỷ 800 triệu,05/11/2025,13800000000.0
nha_pho,Quận Hà Đông,85 m2,3,2,11 tỷ 500 triệu,05/11/2025,11500000000.0
nha_pho,Quận Hà Đông,52 m2,4,4,13 tỷ 800 triệu,05/11/2025,13800000000.0
nha_pho,Quận Hà Đông,50 m2,4,4,13 tỷ 800 triệu,05/11/2025,13800000000.0
nha_pho,Quận Hà Đông,51 m2,4,4,13 tỷ 800 triệu,05/11/2025,13800000000.0
nha_mat_pho,Quận Hà Đông,47 m2,4,4,13 tỷ 800 triệu,05/11/2025,13800000000.0
nha_mat_pho,Quận Hà Đông,54 m2,4,4,10 tỷ 700 triệu,05/11/2025,10700000000.0
nha_pho,Quận Hà Đông,55 m2,4,4,13 tỷ 800 triệu,05/11/2025,13800000000.0
nha_pho,Quận Hà Đông,77 m2,5,3,12 tỷ 600 triệu,05/11/2025,12600000000.0
nha_pho,Quận Hà Đông,83 m2,3,3,11 tỷ 600 triệu,05/11/2025,11600000000.0
nha_pho,Quận Hà Đông,51 m2,6,4,10 tỷ 500 triệu,05/11/2025,10500000000.0
nha_pho,Quận Hà Đông,55 m2,4,3,10 tỷ 400 triệu,05/11/2025,10400000000.0
nha_pho,Quận Hà Đông,81 m2,3,2,11 tỷ 800 triệu,05/11/2025,11800000000.0
nha_pho,Quận Hà Đông,68 m2,6,3,12 tỷ 900 triệu,05/11/2025,12900000000.0
nha_pho,Quận Hà Đông,75 m2,3,2,12 tỷ 700 triệu,05/11/2025,12700000000.0
nha_pho,Quận Hà Đông,82 m2,4,3,14 tỷ 100 triệu,05/11/2025,14100000000.0
nha_pho,Quận Hà Đông,73 m2,9,8,12 tỷ 600 triệu,05/11/2025,12600000000.0
nha_pho,Quận Hà Đông,85 m2,4,3,14 tỷ 800 triệu,05/11/2025,14800000000.0
nha_pho,Quận Hà Đông,63 m2,6,5,13 tỷ 100 triệu,05/11/2025,13100000000.0
nha_pho,Quận Hà Đông,65 m2,3,3,11 tỷ 100 triệu,05/11/2025,11100000000.0
nha_mat_pho,Quận Hà Đông,39 m2,4,4,12 tỷ 900 triệu,05/11/2025,12900000000.0
nha_mat_pho,Quận Hà Đông,47 m2,3,3,13 tỷ 500 triệu,05/11/2025,13500000000.0
nha_pho,Quận Hà Đông,32 m2,4,4,11 tỷ 700 triệu,05/11/2025,11700000000.0
nha_mat_pho,Quận Hà Đông,42 m2,5,4,13 tỷ 500 triệu,05/11/2025,13500000000.0
nha_pho,Quận Hà Đông,53 m2,3,2,10 tỷ 800 triệu,05/11/2025,10800000000.0
nha_pho,Quận Hà Đông,61 m2,6,5,13 tỷ 300 triệu,05/11/2025,13300000000.0
nha_pho,Quận Hà Đông,43 m2,2,2,13 tỷ 500 triệu,05/11/2025,13500000000.0
nha_mat_pho,Quận Hà Đông,42 m2,4,5,14 tỷ 800 triệu,05/11/2025,14800000000.0
nha_mat_pho,Quận Hà Đông,35 m2,4,4,14 tỷ 300 triệu,05/11/2025,14300000000.0
nha_mat_pho,Quận Hà Đông,32 m2,3,4,13 tỷ 200 triệu,05/11/2025,13200000000.0
nha_mat_pho,Quận Hà Đông,44 m2,2,4,13 tỷ 800 triệu,05/11/2025,13800000000.0
nha_pho,Quận Hà Đông,47 m2,6,4,12 tỷ 900 triệu,05/11/2025,12900000000.0
nha_pho,Quận Hà Đông,48 m2,3,2,9 tỷ 800 triệu,05/11/2025,9800000000.0
nha_pho,Quận Hà Đông,53 m2,4,3,10 tỷ 600 triệu,05/11/2025,10600000000.0
nha_pho,Quận Hà Đông,51 m2,4,3,10 tỷ 300 triệu,05/11/2025,10300000000.0
nha_pho,Quận Hà Đông,66 m2,6,3,13 tỷ 100 triệu,05/11/2025,13100000000.0
nha_pho,Quận Hà Đông,64 m2,2,2,12 tỷ 800 triệu,05/11/2025,12800000000.0
nha_pho,Quận Hà Đông,55 m2,4,3,11 tỷ,05/11/2025,11000000000.0
nha_pho,Quận Hà Đông,52 m2,4,2,9 tỷ 900 triệu,05/11/2025,9900000000.0
nha_pho,Quận Hà Đông,53 m2,4,3,10 tỷ 300 triệu,05/11/2025,10300000000.0
nha_pho,Quận Hà Đông,67 m2,3,2,13 tỷ 400 triệu,05/11/2025,13400000000.0
nha_pho,Quận Hà Đông,53 m2,2,2,10 tỷ 300 triệu,05/11/2025,10300000000.0
nha_pho,Quận Hà Đông,54 m2,1,1,10 tỷ 100 triệu,05/11/2025,10100000000.0
nha_pho,Quận Hà Đông,66 m2,2,2,12 tỷ 400 triệu,05/11/2025,12400000000.0
nha_pho,Quận Hà Đông,52 m2,3,2,9 tỷ 900 triệu,05/11/2025,9900000000.0
nha_pho,Quận Hà Đông,50 m2,4,2,13 tỷ 900 triệu,05/11/2025,13900000000.0
nha_pho,Quận Hà Đông,85 m2,9,9,14 tỷ 800 triệu,05/11/2025,14800000000.0
nha_mat_pho,Quận Đống Đa,47 m2,3,3,12 tỷ 500 triệu,05/11/2025,12500000000.0
nha_mat_pho,Quận Đống Đa,48 m2,4,3,12 tỷ 600 triệu,04/11/2025,12600000000.0
nha_pho,Quận Bắc Từ Liêm,72 m2,9,9,14 tỷ 200 triệu,03/11/2025,14200000000.0
can_ho,Quận Ba Đình,34 m2,1,1,890 triệu,03/11/2025,890000000.0
nha_mat_pho,Quận Hà Đông,0 m2,2,2,6 tỷ 700 triệu,03/11/2025,6700000000.0
nha_pho,Quận Long Biên,41 m2,3,4,10 tỷ 800 triệu,31/10/2025,10800000000.0
nha_mat_pho,Quận Cầu Giấy,336 m2,6,16,279 tỷ,31/10/2025,279000000000.0
nha_mat_pho,Quận Cầu Giấy,262 m2,6,3,190 tỷ,31/10/2025,190000000000.0
nha_mat_pho,Quận Ba Đình,303 m2,10,5,200 tỷ,31/10/2025,200000000000.0
can_ho,Quận Hoàng Mai,71 m2,2,2,3 tỷ 800 triệu,30/10/2025,3800000000.0
nha_mat_pho,Quận Ba Đình,137 m2,9,9,78 tỷ,30/10/2025,78000000000.0
nha_mat_pho,Quận Long Biên,1410 m2,30,20,500 tỷ,30/10/2025,500000000000.0
nha_mat_pho,Quận Tây Hồ,202 m2,5,3,150 tỷ,30/10/2025,150000000000.0
nha_mat_pho,Quận Ba Đình,137 m2,6,4,59 tỷ,29/10/2025,59000000000.0
nha_mat_pho,Quận Bắc Từ Liêm,153 m2,9,8,81 tỷ,29/10/2025,81000000000.0
nha_mat_pho,Quận Tây Hồ,123 m2,4,4,79 tỷ,29/10/2025,79000000000.0
nha_pho,Quận Bắc Từ Liêm,30 m2,3,3,8 tỷ 280 triệu,28/10/2025,8280000000.0
nha_mat_pho,Quận Thanh Xuân,73 m2,9,9,53 tỷ,28/10/2025,53000000000.0
nha_mat_pho,Quận Đống Đa,207 m2,4,3,55 tỷ,28/10/2025,55000000000.0
nha_pho,Quận Nam Từ Liêm,33 m2,3,4,8 tỷ 500 triệu,28/10/2025,8500000000.0
can_ho,Quận Nam Từ Liêm,105 m2,3,2,8 tỷ 200 triệu,28/10/2025,8200000000.0
nha_mat_pho,Quận Thanh Xuân,108 m2,5,5,45 tỷ,27/10/2025,45000000000.0
biet_thu,Quận Hoàng Mai,76 m2,4,4,25 tỷ 700 triệu,27/10/2025,25700000000.0
nha_mat_pho,Quận Thanh Xuân,435 m2,5,5,185 tỷ,27/10/2025,185000000000.0
nha_mat_pho,Quận Hoàng Mai,65 m2,4,4,17 tỷ 500 triệu,27/10/2025,17500000000.0
nha_mat_pho,Huyện Thanh Trì,71 m2,6,4,17 tỷ 500 triệu,27/10/2025,17500000000.0
nha_mat_pho,Quận Hoàng Mai,289 m2,4,4,56 tỷ,27/10/2025,56000000000.0
biet_thu,Huyện Thanh Trì,190 m2,6,5,38 tỷ 800 triệu,27/10/2025,38800000000.0
nha_mat_pho,Quận Hoàng Mai,45 m2,4,4,18 tỷ 200 triệu,27/10/2025,18200000000.0
biet_thu,Huyện Thanh Trì,96 m2,5,5,28 tỷ 800 triệu,27/10/2025,28800000000.0
nha_mat_pho,Huyện Thanh Trì,42 m2,4,4,16 tỷ,27/10/2025,16000000000.0
dat,Huyện Thanh Trì,95 m2,0,0,17 tỷ 500 triệu,27/10/2025,17500000000.0
biet_thu,Huyện Thanh Trì,51 m2,6,6,17 tỷ 950 triệu,27/10/2025,17950000000.0
nha_mat_pho,Quận Đống Đa,120 m2,8,7,76 tỷ,27/10/2025,76000000000.0
nha_mat_pho,Quận Hoàn Kiếm,78 m2,14,14,69 tỷ,27/10/2025,69000000000.0
nha_mat_pho,Quận Bắc Từ Liêm,81 m2,8,7,71 tỷ,27/10/2025,71000000000.0
nha_pho,Quận Hà Đông,35 m2,3,3,7 tỷ 600 triệu,27/10/2025,7600000000.0
nha_pho,Quận Thanh Xuân,35 m2,3,4,8 tỷ 950 triệu,26/10/2025,8950000000.0
nha_pho,Quận Thanh Xuân,32 m2,4,4,9 tỷ 300 triệu,26/10/2025,9300000000.0
nha_pho,Quận Đống Đa,35 m2,5,5,27 tỷ,24/10/2025,27000000000.0
nha_pho,Quận Hoàng Mai,108 m2,1,1,33 tỷ,24/10/2025,33000000000.0
nha_pho,Quận Hai Bà Trưng,44 m2,6,4,11 tỷ 800 triệu,24/10/2025,11800000000.0
nha_pho,Quận Long Biên,50 m2,5,5,17 tỷ 500 triệu,24/10/2025,17500000000.0
nha_pho,Quận Hoàng Mai,87 m2,1,1,20 tỷ 800 triệu,24/10/2025,20800000000.0
nha_pho,Quận Đống Đa,43 m2,10,10,15 tỷ 500 triệu,24/10/2025,15500000000.0
nha_pho,Quận Hoàn Kiếm,31 m2,2,2,12 tỷ,24/10/2025,12000000000.0
nha_pho,Quận Ba Đình,20 m2,4,4,7 tỷ 500 triệu,24/10/2025,7500000000.0
nha_pho,Quận Hai Bà Trưng,57 m2,5,3,10 tỷ 500 triệu,24/10/2025,10500000000.0
nha_pho,Quận Ba Đình,61 m2,2,1,10 tỷ 60 triệu,24/10/2025,10060000000.0
nha_pho,Quận Hoàn Kiếm,40 m2,4,4,17 tỷ,24/10/2025,17000000000.0
nha_pho,Quận Đống Đa,43 m2,4,4,31 tỷ,24/10/2025,31000000000.0
nha_pho,Quận Đống Đa,42 m2,3,3,17 tỷ 800 triệu,24/10/2025,17800000000.0
nha_mat_pho,Quận Đống Đa,73 m2,4,4,23 tỷ,24/10/2025,23000000000.0
nha_pho,Quận Đống Đa,130 m2,3,3,38 tỷ 500 triệu,24/10/2025,38500000000.0
nha_pho,Quận Hai Bà Trưng,60 m2,3,3,29 tỷ,24/10/2025,29000000000.0
nha_mat_pho,Quận Hai Bà Trưng,36 m2,4,4,18 tỷ 300 triệu,24/10/2025,18300000000.0
nha_pho,Quận Ba Đình,18 m2,3,3,4 tỷ 980 triệu,24/10/2025,4980000000.0
nha_pho,Quận Tây Hồ,43 m2,6,6,15 tỷ 800 triệu,24/10/2025,15800000000.0
nha_pho,Quận Hoàng Mai,73 m2,1,1,8 tỷ 600 triệu,24/10/2025,8600000000.0
nha_pho,Quận Đống Đa,30 m2,4,4,14 tỷ 500 triệu,24/10/2025,14500000000.0
nha_pho,Quận Cầu Giấy,48 m2,5,5,15 tỷ 200 triệu,24/10/2025,15200000000.0
nha_pho,Quận Hai Bà Trưng,40 m2,3,3,8 tỷ 300 triệu,24/10/2025,8300000000.0
nha_pho,Quận Hai Bà Trưng,18 m2,3,3,4 tỷ 580 triệu,24/10/2025,4580000000.0
nha_pho,Quận Tây Hồ,54 m2,1,1,19 tỷ,24/10/2025,19000000000.0
nha_mat_pho,Quận Hoàn Kiếm,133 m2,3,3,73 tỷ 200 triệu,24/10/2025,73200000000.0
nha_pho,Quận Đống Đa,33 m2,4,4,16 tỷ,24/10/2025,16000000000.0
nha_pho,Quận Tây Hồ,33 m2,3,3,8 tỷ 780 triệu,24/10/2025,8780000000.0
nha_pho,Quận Đống Đa,42 m2,4,4,11 tỷ 850 triệu,24/10/2025,11850000000.0
nha_mat_pho,Quận Hoàn Kiếm,40 m2,4,4,22 tỷ 800 triệu,24/10/2025,22800000000.0
nha_pho,Quận Tây Hồ,43 m2,3,4,9 tỷ 900 triệu,24/10/2025,9900000000.0
nha_pho,Quận Hai Bà Trưng,42 m2,5,4,10 tỷ 400 triệu,24/10/2025,10400000000.0
nha_pho,Quận Đống Đa,27 m2,3,3,6 tỷ 100 triệu,24/10/2025,6100000000.0
nha_pho,Quận Hai Bà Trưng,27 m2,3,3,7 tỷ 200 triệu,24/10/2025,7200000000.0
nha_pho,Quận Hai Bà Trưng,15 m2,1,1,5 tỷ 600 triệu,24/10/2025,5600000000.0
nha_pho,Quận Hai Bà Trưng,17 m2,1,1,4 tỷ 200 triệu,24/10/2025,4200000000.0
nha_pho,Quận Đống Đa,20 m2,2,2,5 tỷ 600 triệu,24/10/2025,5600000000.0
nha_pho,Quận Đống Đa,30 m2,3,3,5 tỷ 200 triệu,24/10/2025,5200000000.0
nha_pho,Quận Cầu Giấy,46 m2,5,5,15 tỷ 500 triệu,24/10/2025,15500000000.0
nha_pho,Quận Đống Đa,53 m2,4,4,12 tỷ 990 triệu,24/10/2025,12990000000.0
nha_pho,Quận Tây Hồ,33 m2,4,4,10 tỷ 900 triệu,24/10/2025,10900000000.0
nha_pho,Quận Tây Hồ,33 m2,3,3,7 tỷ 700 triệu,24/10/2025,7700000000.0
nha_pho,Quận Hai Bà Trưng,44 m2,3,3,7 tỷ 500 triệu,24/10/2025,7500000000.0
nha_pho,Quận Hai Bà Trưng,40 m2,3,3,11 tỷ 800 triệu,24/10/2025,11800000000.0
nha_pho,Quận Hai Bà Trưng,29 m2,3,3,6 tỷ 900 triệu,24/10/2025,6900000000.0
nha_mat_pho,Quận Hai Bà Trưng,70 m2,6,4,29 tỷ,24/10/2025,29000000000.0
nha_pho,Quận Long Biên,40 m2,0,0,5 tỷ 350 triệu,24/10/2025,5350000000.0
nha_pho,Quận Ba Đình,78 m2,10,10,25 tỷ 500 triệu,24/10/2025,25500000000.0
nha_pho,Quận Hai Bà Trưng,60 m2,18,18,13 tỷ 500 triệu,24/10/2025,13500000000.0
nha_pho,Quận Cầu Giấy,56 m2,6,4,15 tỷ,24/10/2025,15000000000.0
nha_pho,Quận Ba Đình,14 m2,1,1,4 tỷ 500 triệu,24/10/2025,4500000000.0
nha_mat_pho,Quận Ba Đình,37 m2,3,3,18 tỷ 500 triệu,24/10/2025,18500000000.0
nha_mat_pho,Quận Hoàn Kiếm,65 m2,6,6,39 tỷ,24/10/2025,39000000000.0
nha_pho,Quận Hai Bà Trưng,31 m2,4,4,7 tỷ 600 triệu,24/10/2025,7600000000.0
nha_pho,Quận Hai Bà Trưng,16 m2,2,1,5 tỷ 850 triệu,24/10/2025,5850000000.0
nha_pho,Quận Đống Đa,30 m2,3,2,5 tỷ 900 triệu,24/10/2025,5900000000.0
nha_pho,Quận Đống Đa,45 m2,4,4,8 tỷ 750 triệu,24/10/2025,8750000000.0
nha_pho,Quận Hai Bà Trưng,150 m2,1,1,14 tỷ 500 triệu,24/10/2025,14500000000.0
nha_pho,Quận Bắc Từ Liêm,72 m2,9,9,13 tỷ 800 triệu,24/10/2025,13800000000.0
nha_pho,Quận Hoàn Kiếm,36 m2,3,3,8 tỷ 600 triệu,24/10/2025,8600000000.0
nha_pho,Quận Hai Bà Trưng,26 m2,2,2,7 tỷ 600 triệu,24/10/2025,7600000000.0
nha_pho,Quận Ba Đình,52 m2,2,2,12 tỷ 800 triệu,24/10/2025,12800000000.0
nha_pho,Quận Ba Đình,45 m2,4,4,10 tỷ 800 triệu,24/10/2025,10800000000.0
nha_pho,Quận Ba Đình,60 m2,4,2,13 tỷ 400 triệu,23/10/2025,13400000000.0
nha_pho,Quận Hoàn Kiếm,42 m2,4,4,26 tỷ 999 triệu,22/10/2025,26999000000.0
nha_mat_pho,Quận Nam Từ Liêm,118 m2,4,3,49 tỷ,22/10/2025,49000000000.0
nha_mat_pho,Quận Hoàn Kiếm,90 m2,9,9,68 tỷ 999 triệu,22/10/2025,68999000000.0
nha_pho,Quận Hà Đông,35 m2,5,4,5 tỷ 700 triệu,22/10/2025,5700000000.0
can_ho,Quận Đống Đa,60 m2,2,1,4 tỷ 850 triệu,21/10/2025,4850000000.0
can_ho,Quận Đống Đa,65 m2,2,1,3 tỷ 800 triệu,21/10/2025,3800000000.0
can_ho,Quận Hai Bà Trưng,130 m2,3,2,4 tỷ 990 triệu,21/10/2025,4990000000.0
can_ho,Quận Đống Đa,70 m2,2,1,6 tỷ,21/10/2025,6000000000.0
can_ho,Quận Hai Bà Trưng,80 m2,3,1,4 tỷ 200 triệu,21/10/2025,4200000000.0
can_ho,Quận Đống Đa,70 m2,2,2,4 tỷ 350 triệu,21/10/2025,4350000000.0
can_ho,Quận Ba Đình,18 m2,3,5,4 tỷ 900 triệu,21/10/2025,4900000000.0
can_ho,Quận Ba Đình,30 m2,3,4,7 tỷ 300 triệu,21/10/2025,7300000000.0
can_ho,Quận Đống Đa,100 m2,2,1,5 tỷ 700 triệu,21/10/2025,5700000000.0
can_ho,Quận Đống Đa,70 m2,2,1,4 tỷ 390 triệu,21/10/2025,4390000000.0
can_ho,Quận Hoàn Kiếm,60 m2,2,1,3 tỷ 890 triệu,21/10/2025,3890000000.0
can_ho,Quận Thanh Xuân,60 m2,2,1,3 tỷ 600 triệu,21/10/2025,3600000000.0
can_ho,Quận Hai Bà Trưng,80 m2,4,1,3 tỷ 90 triệu,21/10/2025,3090000000.0
can_ho,Quận Đống Đa,65 m2,2,1,4 tỷ 100 triệu,21/10/2025,4100000000.0
can_ho,Quận Ba Đình,120 m2,3,2,7 tỷ,21/10/2025,7000000000.0
can_ho,Quận Đống Đa,70 m2,2,1,3 tỷ 900 triệu,21/10/2025,3900000000.0
can_ho,Quận Ba Đình,80 m2,2,1,5 tỷ 400 triệu,21/10/2025,5400000000.0
can_ho,Quận Hai Bà Trưng,60 m2,2,1,3 tỷ 200 triệu,21/10/2025,3200000000.0
can_ho,Quận Hai Bà Trưng,50 m2,2,2,2 tỷ 830 triệu,21/10/2025,2830000000.0
can_ho,Quận Hoàn Kiếm,55 m2,2,1,2 tỷ 850 triệu,21/10/2025,2850000000.0
can_ho,Quận Hoàn Kiếm,70 m2,2,1,5 tỷ 400 triệu,21/10/2025,5400000000.0
can_ho,Quận Hai Bà Trưng,80 m2,3,2,5 tỷ 300 triệu,21/10/2025,5300000000.0
can_ho,Quận Hai Bà Trưng,100 m2,3,2,5 tỷ 200 triệu,21/10/2025,5200000000.0
can_ho,Quận Hai Bà Trưng,80 m2,3,2,4 tỷ 500 triệu,21/10/2025,4500000000.0
can_ho,Quận Hai Bà Trưng,70 m2,2,1,3 tỷ 890 triệu,21/10/2025,3890000000.0
can_ho,Quận Hai Bà Trưng,90 m2,3,2,4 tỷ 600 triệu,21/10/2025,4600000000.0
can_ho,Quận Hai Bà Trưng,80 m2,2,1,3 tỷ 880 triệu,21/10/2025,3880000000.0
can_ho,Quận Hai Bà Trưng,90 m2,3,2,4 tỷ 100 triệu,21/10/2025,4100000000.0
can_ho,Quận Hai Bà Trưng,50 m2,2,1,3 tỷ 390 triệu,21/10/2025,3390000000.0
can_ho,Quận Hai Bà Trưng,70 m2,2,2,3 tỷ 400 triệu,21/10/2025,3400000000.0
can_ho,Quận Thanh Xuân,70 m2,2,2,3 tỷ 290 triệu,21/10/2025,3290000000.0
can_ho,Quận Thanh Xuân,90 m2,2,1,7 tỷ 990 triệu,21/10/2025,7990000000.0
can_ho,Quận Thanh Xuân,70 m2,2,1,4 tỷ 480 triệu,21/10/2025,4480000000.0
can_ho,Quận Thanh Xuân,90 m2,3,2,4 tỷ 550 triệu,21/10/2025,4550000000.0
can_ho,Quận Đống Đa,90 m2,3,2,5 tỷ 700 triệu,21/10/2025,5700000000.0
can_ho,Quận Đống Đa,70 m2,2,1,3 tỷ 580 triệu,21/10/2025,3580000000.0
can_ho,Quận Đống Đa,100 m2,4,1,4 tỷ 390 triệu,21/10/2025,4390000000.0
can_ho,Quận Đống Đa,80 m2,3,2,4 tỷ 200 triệu,21/10/2025,4200000000.0
can_ho,Quận Đống Đa,70 m2,3,2,4 tỷ 330 triệu,21/10/2025,4330000000.0
can_ho,Quận Hoàn Kiếm,80 m2,2,2,3 tỷ 500 triệu,21/10/2025,3500000000.0
can_ho,Quận Hoàn Kiếm,100 m2,3,2,8 tỷ 500 triệu,21/10/2025,8500000000.0
can_ho,Quận Đống Đa,70 m2,2,1,4 tỷ 630 triệu,21/10/2025,4630000000.0
can_ho,Quận Đống Đa,90 m2,3,2,5 tỷ 180 triệu,21/10/2025,5180000000.0
can_ho,Quận Hai Bà Trưng,80 m2,3,2,5 tỷ 700 triệu,21/10/2025,5700000000.0
can_ho,Quận Hai Bà Trưng,70 m2,2,1,3 tỷ 890 triệu,21/10/2025,3890000000.0
can_ho,Quận Đống Đa,80 m2,3,1,4 tỷ 390 triệu,21/10/2025,4390000000.0
can_ho,Quận Thanh Xuân,100 m2,3,1,5 tỷ 100 triệu,21/10/2025,5100000000.0
can_ho,Quận Đống Đa,90 m2,3,2,5 tỷ 700 triệu,21/10/2025,5700000000.0
can_ho,Quận Ba Đình,100 m2,3,3,5 tỷ 250 triệu,21/10/2025,5250000000.0
can_ho,Quận Đống Đa,80 m2,2,1,6 tỷ 250 triệu,21/10/2025,6250000000.0
can_ho,Quận Ba Đình,60 m2,2,2,3 tỷ 650 triệu,21/10/2025,3650000000.0
can_ho,Quận Ba Đình,90 m2,3,2,3 tỷ 699 triệu,21/10/2025,3699000000.0
can_ho,Quận Đống Đa,60 m2,2,1,3 tỷ 690 triệu,21/10/2025,3690000000.0
can_ho,Quận Đống Đa,50 m2,2,1,3 tỷ 430 triệu,21/10/2025,3430000000.0
can_ho,Quận Đống Đa,65 m2,2,2,3 tỷ 690 triệu,21/10/2025,3690000000.0
can_ho,Quận Đống Đa,45 m2,2,1,3 tỷ 290 triệu,21/10/2025,3290000000.0
can_ho,Quận Đống Đa,45 m2,2,1,3 tỷ 390 triệu,21/10/2025,3390000000.0
can_ho,Quận Đống Đa,80 m2,3,1,3 tỷ 790 triệu,21/10/2025,3790000000.0
can_ho,Quận Đống Đa,80 m2,2,1,5 tỷ 690 triệu,21/10/2025,5690000000.0
can_ho,Quận Ba Đình,90 m2,3,2,8 tỷ 580 triệu,21/10/2025,8580000000.0
can_ho,Quận Thanh Xuân,120 m2,3,2,4 tỷ 780 triệu,21/10/2025,4780000000.0
can_ho,Quận Đống Đa,60 m2,2,1,3 tỷ 790 triệu,21/10/2025,3790000000.0
can_ho,Quận Đống Đa,100 m2,3,2,4 tỷ 450 triệu,21/10/2025,4450000000.0
can_ho,Quận Đống Đa,65 m2,2,1,4 tỷ 690 triệu,21/10/2025,4690000000.0
can_ho,Quận Đống Đa,80 m2,2,1,4 tỷ 550 triệu,21/10/2025,4550000000.0
can_ho,Quận Đống Đa,90 m2,3,2,4 tỷ 980 triệu,21/10/2025,4980000000.0
can_ho,Quận Đống Đa,110 m2,2,1,7 tỷ 900 triệu,21/10/2025,7900000000.0
can_ho,Quận Đống Đa,75 m2,2,1,3 tỷ 900 triệu,21/10/2025,3900000000.0
can_ho,Quận Đống Đa,100 m2,2,2,5 tỷ 450 triệu,21/10/2025,5450000000.0
can_ho,Quận Đống Đa,80 m2,3,2,5 tỷ 380 triệu,21/10/2025,5380000000.0
can_ho,Quận Đống Đa,80 m2,2,2,4 tỷ 490 triệu,21/10/2025,4490000000.0
can_ho,Quận Đống Đa,70 m2,2,1,3 tỷ 450 triệu,21/10/2025,3450000000.0
can_ho,Quận Đống Đa,60 m2,2,1,3 tỷ 190 triệu,21/10/2025,3190000000.0
can_ho,Quận Đống Đa,70 m2,2,1,4 tỷ 90 triệu,21/10/2025,4090000000.0
can_ho,Quận Đống Đa,55 m2,2,1,3 tỷ 880 triệu,21/10/2025,3880000000.0
can_ho,Quận Tây Hồ,60 m2,2,1,2 tỷ 800 triệu,21/10/2025,2800000000.0
can_ho,Quận Cầu Giấy,90 m2,3,1,4 tỷ 300 triệu,21/10/2025,4300000000.0
can_ho,Quận Hoàn Kiếm,105 m2,3,2,13 tỷ 300 triệu,21/10/2025,13300000000.0
can_ho,Quận Đống Đa,70 m2,2,1,3 tỷ 550 triệu,21/10/2025,3550000000.0
can_ho,Quận Ba Đình,72 m2,2,1,6 tỷ 400 triệu,21/10/2025,6400000000.0
can_ho,Quận Đống Đa,80 m2,3,1,3 tỷ 590 triệu,21/10/2025,3590000000.0
can_ho,Quận Hoàng Mai,50 m2,2,1,3 tỷ 150 triệu,21/10/2025,3150000000.0
can_ho,Quận Hai Bà Trưng,70 m2,4,2,4 tỷ 490 triệu,21/10/2025,4490000000.0
can_ho,Quận Hai Bà Trưng,100 m2,4,2,4 tỷ 450 triệu,21/10/2025,4450000000.0
can_ho,Quận Ba Đình,100 m2,3,2,5 tỷ 200 triệu,21/10/2025,5200000000.0
can_ho,Quận Hai Bà Trưng,100 m2,3,2,4 tỷ 400 triệu,21/10/2025,4400000000.0
nha_pho,Quận Ba Đình,45 m2,3,4,8 tỷ 900 triệu,21/10/2025,8900000000.0
can_ho,Quận Hà Đông,72 m2,2,2,5 tỷ 390 triệu,21/10/2025,5390000000.0
nha_pho,Quận Đống Đa,20 m2,3,3,4 tỷ 750 triệu,21/10/2025,4750000000.0
